trace_index,call_type,from,to,value_eth,decoded_input
0,call,0xe3223f7e3343c2c8079f261d59ee1e513086c7c3,0x98e938899902217465f17cf0b76d12b3dca8ce1b,0.0,
1,staticcall,0x98e938899902217465f17cf0b76d12b3dca8ce1b,0xa68f6075ae62ebd514d1600cb5035fa0e2210ef8,0.0,
2,staticcall,0xa68f6075ae62ebd514d1600cb5035fa0e2210ef8,0x33128a8fc17869897dce68ed026d694621f6fdfd,0.0,"getPool(address=0x4200000000000000000000000000000000000006,address=0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,uint24=200)"
3,staticcall,0x98e938899902217465f17cf0b76d12b3dca8ce1b,0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,0.0,slot0()
4,staticcall,0x98e938899902217465f17cf0b76d12b3dca8ce1b,0xa68f6075ae62ebd514d1600cb5035fa0e2210ef8,0.0,
5,staticcall,0xa68f6075ae62ebd514d1600cb5035fa0e2210ef8,0x33128a8fc17869897dce68ed026d694621f6fdfd,0.0,"getPool(address=0x4200000000000000000000000000000000000006,address=0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,uint24=500)"
6,staticcall,0x98e938899902217465f17cf0b76d12b3dca8ce1b,0xd0b53d9277642d899df5c87a3966a349a798f224,0.0,slot0()
7,staticcall,0x98e938899902217465f17cf0b76d12b3dca8ce1b,0xd0b53d9277642d899df5c87a3966a349a798f224,0.0,slot0()
8,staticcall,0x98e938899902217465f17cf0b76d12b3dca8ce1b,0xa68f6075ae62ebd514d1600cb5035fa0e2210ef8,0.0,
9,staticcall,0xa68f6075ae62ebd514d1600cb5035fa0e2210ef8,0x33128a8fc17869897dce68ed026d694621f6fdfd,0.0,"getPool(address=0x4200000000000000000000000000000000000006,address=0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,uint24=200)"
10,staticcall,0x98e938899902217465f17cf0b76d12b3dca8ce1b,0x4200000000000000000000000000000000000006,0.0,balanceOf(address=0xbbbbbbbbbb9cc5e90e3b3af64bdaf62c37eeffcb)
11,staticcall,0x98e938899902217465f17cf0b76d12b3dca8ce1b,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,0.0,balanceOf(address=0xbbbbbbbbbb9cc5e90e3b3af64bdaf62c37eeffcb)
12,delegatecall,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,0x2ce6311ddae708829bc0784c967b7d77d19fd779,0.0,balanceOf(address=0xbbbbbbbbbb9cc5e90e3b3af64bdaf62c37eeffcb)
13,staticcall,0x98e938899902217465f17cf0b76d12b3dca8ce1b,0x4200000000000000000000000000000000000006,0.0,balanceOf(address=0xbbbbbbbbbb9cc5e90e3b3af64bdaf62c37eeffcb)
14,staticcall,0x98e938899902217465f17cf0b76d12b3dca8ce1b,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,0.0,balanceOf(address=0xbbbbbbbbbb9cc5e90e3b3af64bdaf62c37eeffcb)
15,delegatecall,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,0x2ce6311ddae708829bc0784c967b7d77d19fd779,0.0,balanceOf(address=0xbbbbbbbbbb9cc5e90e3b3af64bdaf62c37eeffcb)
16,call,0x98e938899902217465f17cf0b76d12b3dca8ce1b,0x4200000000000000000000000000000000000006,0.0,"approve(address=0xbbbbbbbbbb9cc5e90e3b3af64bdaf62c37eeffcb,uint256=10544813644832897955984)"
17,call,0x98e938899902217465f17cf0b76d12b3dca8ce1b,0xbbbbbbbbbb9cc5e90e3b3af64bdaf62c37eeffcb,0.0,"flashLoan(address=0x4200000000000000000000000000000000000006,uint256=10544813644832897955984,bytes=0x00000000000000000000000000000000000000000000000000000000000000200000000000000000000000004200000000000000000000000000000000000006000000000000000000000000833589fcd6edb6e08f4c7c32d4f71b54bda029130000000000000000000000005d93f216f17c225a8b5ffa34e74b7133436281ee000000000000000000000000bc303acda8b2a0dcd3d17f05adddf854edd6da59000000000000000000000000833589fcd6edb6e08f4c7c32d4f71b54bda02913000000000000000000000000c1d49fa32d150b31c4a5bf1cbf23cf7ac99eaf7d000000000000000000000000a68f6075ae62ebd514d1600cb5035fa0e2210ef80000000000000000000000006799246165c8ce1ed2e5cf8c494fa8e7a5de447200000000000000000000000000000000000000000000000000000000000000c800000000000000000000000000000000000000000000000000000000000001f4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000017b7883c06916600000000000000000000000000000000000000000000000000000000012309ce540000000000000000000000000000000000000000000000000000000000000000064000000000000000000000000000000000000000000000000000000003b9aca00000000000000000000000000000000000000000000000000000000000000006400000000000000000000000000000000000000000000000000000000000186a00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000d0b53d9277642d899df5c87a3966a349a798f2240000000000000000000000000000000000000000000000000000000000000000)"
18,call,0xbbbbbbbbbb9cc5e90e3b3af64bdaf62c37eeffcb,0x4200000000000000000000000000000000000006,0.0,"transfer(address=0x98e938899902217465f17cf0b76d12b3dca8ce1b,uint256=10544813644832897955984)"
19,call,0xbbbbbbbbbb9cc5e90e3b3af64bdaf62c37eeffcb,0x98e938899902217465f17cf0b76d12b3dca8ce1b,0.0,"onMorphoFlashLoan(uint256=10544813644832897955984,bytes=0x00000000000000000000000000000000000000000000000000000000000000200000000000000000000000004200000000000000000000000000000000000006000000000000000000000000833589fcd6edb6e08f4c7c32d4f71b54bda029130000000000000000000000005d93f216f17c225a8b5ffa34e74b7133436281ee000000000000000000000000bc303acda8b2a0dcd3d17f05adddf854edd6da59000000000000000000000000833589fcd6edb6e08f4c7c32d4f71b54bda02913000000000000000000000000c1d49fa32d150b31c4a5bf1cbf23cf7ac99eaf7d000000000000000000000000a68f6075ae62ebd514d1600cb5035fa0e2210ef80000000000000000000000006799246165c8ce1ed2e5cf8c494fa8e7a5de447200000000000000000000000000000000000000000000000000000000000000c800000000000000000000000000000000000000000000000000000000000001f4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000017b7883c06916600000000000000000000000000000000000000000000000000000000012309ce540000000000000000000000000000000000000000000000000000000000000000064000000000000000000000000000000000000000000000000000000003b9aca00000000000000000000000000000000000000000000000000000000000000006400000000000000000000000000000000000000000000000000000000000186a00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000d0b53d9277642d899df5c87a3966a349a798f2240000000000000000000000000000000000000000000000000000000000000000)"
20,staticcall,0x98e938899902217465f17cf0b76d12b3dca8ce1b,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,0.0,balanceOf(address=0x98e938899902217465f17cf0b76d12b3dca8ce1b)
21,delegatecall,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,0x2ce6311ddae708829bc0784c967b7d77d19fd779,0.0,balanceOf(address=0x98e938899902217465f17cf0b76d12b3dca8ce1b)
22,staticcall,0x98e938899902217465f17cf0b76d12b3dca8ce1b,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,0.0,balanceOf(address=0xbbbbbbbbbb9cc5e90e3b3af64bdaf62c37eeffcb)
23,delegatecall,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,0x2ce6311ddae708829bc0784c967b7d77d19fd779,0.0,balanceOf(address=0xbbbbbbbbbb9cc5e90e3b3af64bdaf62c37eeffcb)
24,call,0x98e938899902217465f17cf0b76d12b3dca8ce1b,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,0.0,"approve(address=0xbbbbbbbbbb9cc5e90e3b3af64bdaf62c37eeffcb,uint256=22539727986604)"
25,delegatecall,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,0x2ce6311ddae708829bc0784c967b7d77d19fd779,0.0,"approve(address=0xbbbbbbbbbb9cc5e90e3b3af64bdaf62c37eeffcb,uint256=22539727986604)"
26,call,0x98e938899902217465f17cf0b76d12b3dca8ce1b,0xbbbbbbbbbb9cc5e90e3b3af64bdaf62c37eeffcb,0.0,"flashLoan(address=0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,uint256=22539727986604,bytes=0x00000000000000000000000000000000000000000000000000000000000000200000000000000000000000004200000000000000000000000000000000000006000000000000000000000000833589fcd6edb6e08f4c7c32d4f71b54bda029130000000000000000000000005d93f216f17c225a8b5ffa34e74b7133436281ee000000000000000000000000bc303acda8b2a0dcd3d17f05adddf854edd6da59000000000000000000000000833589fcd6edb6e08f4c7c32d4f71b54bda02913000000000000000000000000c1d49fa32d150b31c4a5bf1cbf23cf7ac99eaf7d000000000000000000000000a68f6075ae62ebd514d1600cb5035fa0e2210ef80000000000000000000000006799246165c8ce1ed2e5cf8c494fa8e7a5de447200000000000000000000000000000000000000000000000000000000000000c800000000000000000000000000000000000000000000000000000000000001f4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000017b7883c06916600000000000000000000000000000000000000000000000000000000012309ce540000000000000000000000000000000000000000000000000000000000000000064000000000000000000000000000000000000000000000000000000003b9aca00000000000000000000000000000000000000000000000000000000000000006400000000000000000000000000000000000000000000000000000000000186a00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000d0b53d9277642d899df5c87a3966a349a798f2240000000000000000000000000000000000000000000000000000000000000000)"
27,call,0xbbbbbbbbbb9cc5e90e3b3af64bdaf62c37eeffcb,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,0.0,"transfer(address=0x98e938899902217465f17cf0b76d12b3dca8ce1b,uint256=22539727986604)"
28,delegatecall,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,0x2ce6311ddae708829bc0784c967b7d77d19fd779,0.0,"transfer(address=0x98e938899902217465f17cf0b76d12b3dca8ce1b,uint256=22539727986604)"
29,call,0xbbbbbbbbbb9cc5e90e3b3af64bdaf62c37eeffcb,0x98e938899902217465f17cf0b76d12b3dca8ce1b,0.0,"onMorphoFlashLoan(uint256=22539727986604,bytes=0x00000000000000000000000000000000000000000000000000000000000000200000000000000000000000004200000000000000000000000000000000000006000000000000000000000000833589fcd6edb6e08f4c7c32d4f71b54bda029130000000000000000000000005d93f216f17c225a8b5ffa34e74b7133436281ee000000000000000000000000bc303acda8b2a0dcd3d17f05adddf854edd6da59000000000000000000000000833589fcd6edb6e08f4c7c32d4f71b54bda02913000000000000000000000000c1d49fa32d150b31c4a5bf1cbf23cf7ac99eaf7d000000000000000000000000a68f6075ae62ebd514d1600cb5035fa0e2210ef80000000000000000000000006799246165c8ce1ed2e5cf8c494fa8e7a5de447200000000000000000000000000000000000000000000000000000000000000c800000000000000000000000000000000000000000000000000000000000001f4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000017b7883c06916600000000000000000000000000000000000000000000000000000000012309ce540000000000000000000000000000000000000000000000000000000000000000064000000000000000000000000000000000000000000000000000000003b9aca00000000000000000000000000000000000000000000000000000000000000006400000000000000000000000000000000000000000000000000000000000186a00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000d0b53d9277642d899df5c87a3966a349a798f2240000000000000000000000000000000000000000000000000000000000000000)"
30,staticcall,0x98e938899902217465f17cf0b76d12b3dca8ce1b,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,0.0,balanceOf(address=0x98e938899902217465f17cf0b76d12b3dca8ce1b)
31,delegatecall,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,0x2ce6311ddae708829bc0784c967b7d77d19fd779,0.0,balanceOf(address=0x98e938899902217465f17cf0b76d12b3dca8ce1b)
32,staticcall,0x98e938899902217465f17cf0b76d12b3dca8ce1b,0x5d93f216f17c225a8b5ffa34e74b7133436281ee,0.0,totalBorrows()
33,staticcall,0x98e938899902217465f17cf0b76d12b3dca8ce1b,0x5d93f216f17c225a8b5ffa34e74b7133436281ee,0.0,debtCeiling()
34,staticcall,0x98e938899902217465f17cf0b76d12b3dca8ce1b,0x4200000000000000000000000000000000000006,0.0,balanceOf(address=0x5d93f216f17c225a8b5ffa34e74b7133436281ee)
35,staticcall,0x98e938899902217465f17cf0b76d12b3dca8ce1b,0xa68f6075ae62ebd514d1600cb5035fa0e2210ef8,0.0,
36,staticcall,0xa68f6075ae62ebd514d1600cb5035fa0e2210ef8,0x33128a8fc17869897dce68ed026d694621f6fdfd,0.0,"getPool(address=0x4200000000000000000000000000000000000006,address=0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,uint24=200)"
37,staticcall,0x98e938899902217465f17cf0b76d12b3dca8ce1b,0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,0.0,tickSpacing()
38,staticcall,0x98e938899902217465f17cf0b76d12b3dca8ce1b,0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,0.0,slot0()
39,call,0x98e938899902217465f17cf0b76d12b3dca8ce1b,0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,0.0,"swap(address=0x98e938899902217465f17cf0b76d12b3dca8ce1b,bool=false,int256=1000000000,uint160=1461446703485210103287273052203988822378723970341,bytes=0x0000000000000000000000004200000000000000000000000000000000000006000000000000000000000000833589fcd6edb6e08f4c7c32d4f71b54bda02913)"
40,call,0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,0x4200000000000000000000000000000000000006,0.0,"transfer(address=0x98e938899902217465f17cf0b76d12b3dca8ce1b,uint256=14257348183893451)"
41,staticcall,0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,0.0,balanceOf(address=0x1c450d7d1fd98a0b04e30decfc83497b33a4f608)
42,delegatecall,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,0x2ce6311ddae708829bc0784c967b7d77d19fd779,0.0,balanceOf(address=0x1c450d7d1fd98a0b04e30decfc83497b33a4f608)
43,call,0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,0x98e938899902217465f17cf0b76d12b3dca8ce1b,0.0,"uniswapV3SwapCallback(int256=-14257348183893451,int256=1000000000,bytes=0x0000000000000000000000004200000000000000000000000000000000000006000000000000000000000000833589fcd6edb6e08f4c7c32d4f71b54bda02913)"
44,call,0x98e938899902217465f17cf0b76d12b3dca8ce1b,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,0.0,"transfer(address=0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,uint256=1000000000)"
45,delegatecall,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,0x2ce6311ddae708829bc0784c967b7d77d19fd779,0.0,"transfer(address=0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,uint256=1000000000)"
46,staticcall,0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,0.0,balanceOf(address=0x1c450d7d1fd98a0b04e30decfc83497b33a4f608)
47,delegatecall,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,0x2ce6311ddae708829bc0784c967b7d77d19fd779,0.0,balanceOf(address=0x1c450d7d1fd98a0b04e30decfc83497b33a4f608)
48,staticcall,0x98e938899902217465f17cf0b76d12b3dca8ce1b,0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,0.0,slot0()
49,staticcall,0x98e938899902217465f17cf0b76d12b3dca8ce1b,0xc1d49fa32d150b31c4a5bf1cbf23cf7ac99eaf7d,0.0,safetyMarginSqrt()
50,call,0x98e938899902217465f17cf0b76d12b3dca8ce1b,0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,0.0,"mint(address=0xa68f6075ae62ebd514d1600cb5035fa0e2210ef8,int24=-196216,int24=-102028,uint128=3315194000212825,bytes=0x0000000000000000000000004200000000000000000000000000000000000006000000000000000000000000833589fcd6edb6e08f4c7c32d4f71b54bda02913)"
51,staticcall,0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,0x4200000000000000000000000000000000000006,0.0,balanceOf(address=0x1c450d7d1fd98a0b04e30decfc83497b33a4f608)
52,staticcall,0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,0.0,balanceOf(address=0x1c450d7d1fd98a0b04e30decfc83497b33a4f608)
53,delegatecall,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,0x2ce6311ddae708829bc0784c967b7d77d19fd779,0.0,balanceOf(address=0x1c450d7d1fd98a0b04e30decfc83497b33a4f608)
54,call,0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,0x98e938899902217465f17cf0b76d12b3dca8ce1b,0.0,"uniswapV3MintCallback(uint256=184016562672189,uint256=20000000000000,bytes=0x0000000000000000000000004200000000000000000000000000000000000006000000000000000000000000833589fcd6edb6e08f4c7c32d4f71b54bda02913)"
55,call,0x98e938899902217465f17cf0b76d12b3dca8ce1b,0x4200000000000000000000000000000000000006,0.0,"transfer(address=0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,uint256=184016562672189)"
56,call,0x98e938899902217465f17cf0b76d12b3dca8ce1b,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,0.0,"transfer(address=0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,uint256=20000000000000)"
57,delegatecall,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,0x2ce6311ddae708829bc0784c967b7d77d19fd779,0.0,"transfer(address=0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,uint256=20000000000000)"
58,staticcall,0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,0x4200000000000000000000000000000000000006,0.0,balanceOf(address=0x1c450d7d1fd98a0b04e30decfc83497b33a4f608)
59,staticcall,0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,0.0,balanceOf(address=0x1c450d7d1fd98a0b04e30decfc83497b33a4f608)
60,delegatecall,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,0x2ce6311ddae708829bc0784c967b7d77d19fd779,0.0,balanceOf(address=0x1c450d7d1fd98a0b04e30decfc83497b33a4f608)
61,call,0x98e938899902217465f17cf0b76d12b3dca8ce1b,0xa68f6075ae62ebd514d1600cb5035fa0e2210ef8,0.0,
62,staticcall,0xa68f6075ae62ebd514d1600cb5035fa0e2210ef8,0x33128a8fc17869897dce68ed026d694621f6fdfd,0.0,"getPool(address=0x4200000000000000000000000000000000000006,address=0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,uint24=200)"
63,staticcall,0xa68f6075ae62ebd514d1600cb5035fa0e2210ef8,0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,0.0,positions(bytes32=0x620f12dc30fd1c2ea29217f1f6377cc00a7c842dc210f4063f2312bbd74fac2b)
64,staticcall,0xa68f6075ae62ebd514d1600cb5035fa0e2210ef8,0x33128a8fc17869897dce68ed026d694621f6fdfd,0.0,"getPool(address=0x4200000000000000000000000000000000000006,address=0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,uint24=200)"
65,staticcall,0xa68f6075ae62ebd514d1600cb5035fa0e2210ef8,0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,0.0,positions(bytes32=0x620f12dc30fd1c2ea29217f1f6377cc00a7c842dc210f4063f2312bbd74fac2b)
66,call,0x98e938899902217465f17cf0b76d12b3dca8ce1b,0xa68f6075ae62ebd514d1600cb5035fa0e2210ef8,0.0,"transferFrom(address=0x98e938899902217465f17cf0b76d12b3dca8ce1b,address=0xc1d49fa32d150b31c4a5bf1cbf23cf7ac99eaf7d,uint256=255)"
67,call,0x98e938899902217465f17cf0b76d12b3dca8ce1b,0xc1d49fa32d150b31c4a5bf1cbf23cf7ac99eaf7d,0.0,"mint(address=0x98e938899902217465f17cf0b76d12b3dca8ce1b,uint256=255)"
68,staticcall,0xc1d49fa32d150b31c4a5bf1cbf23cf7ac99eaf7d,0xa68f6075ae62ebd514d1600cb5035fa0e2210ef8,0.0,ownerOf(uint256=255)
69,call,0x98e938899902217465f17cf0b76d12b3dca8ce1b,0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,0.0,"swap(address=0x98e938899902217465f17cf0b76d12b3dca8ce1b,bool=true,int256=-400000000000,uint160=4295128740,bytes=0x0000000000000000000000004200000000000000000000000000000000000006000000000000000000000000833589fcd6edb6e08f4c7c32d4f71b54bda02913)"
70,call,0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,0.0,"transfer(address=0x98e938899902217465f17cf0b76d12b3dca8ce1b,uint256=400000000000)"
71,delegatecall,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,0x2ce6311ddae708829bc0784c967b7d77d19fd779,0.0,"transfer(address=0x98e938899902217465f17cf0b76d12b3dca8ce1b,uint256=400000000000)"
72,staticcall,0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,0x4200000000000000000000000000000000000006,0.0,balanceOf(address=0x1c450d7d1fd98a0b04e30decfc83497b33a4f608)
73,call,0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,0x98e938899902217465f17cf0b76d12b3dca8ce1b,0.0,"uniswapV3SwapCallback(int256=11013674086286896,int256=-400000000000,bytes=0x0000000000000000000000004200000000000000000000000000000000000006000000000000000000000000833589fcd6edb6e08f4c7c32d4f71b54bda02913)"
74,call,0x98e938899902217465f17cf0b76d12b3dca8ce1b,0x4200000000000000000000000000000000000006,0.0,"transfer(address=0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,uint256=11013674086286896)"
75,staticcall,0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,0x4200000000000000000000000000000000000006,0.0,balanceOf(address=0x1c450d7d1fd98a0b04e30decfc83497b33a4f608)
76,call,0x98e938899902217465f17cf0b76d12b3dca8ce1b,0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,0.0,"swap(address=0x98e938899902217465f17cf0b76d12b3dca8ce1b,bool=false,int256=400080026003,uint160=1461446703485210103287273052203988822378723970341,bytes=0x0000000000000000000000004200000000000000000000000000000000000006000000000000000000000000833589fcd6edb6e08f4c7c32d4f71b54bda02913)"
77,call,0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,0x4200000000000000000000000000000000000006,0.0,"transfer(address=0x98e938899902217465f17cf0b76d12b3dca8ce1b,uint256=11011471621183370)"
78,staticcall,0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,0.0,balanceOf(address=0x1c450d7d1fd98a0b04e30decfc83497b33a4f608)
79,delegatecall,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,0x2ce6311ddae708829bc0784c967b7d77d19fd779,0.0,balanceOf(address=0x1c450d7d1fd98a0b04e30decfc83497b33a4f608)
80,call,0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,0x98e938899902217465f17cf0b76d12b3dca8ce1b,0.0,"uniswapV3SwapCallback(int256=-11011471621183370,int256=400080026003,bytes=0x0000000000000000000000004200000000000000000000000000000000000006000000000000000000000000833589fcd6edb6e08f4c7c32d4f71b54bda02913)"
81,call,0x98e938899902217465f17cf0b76d12b3dca8ce1b,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,0.0,"transfer(address=0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,uint256=400080026003)"
82,delegatecall,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,0x2ce6311ddae708829bc0784c967b7d77d19fd779,0.0,"transfer(address=0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,uint256=400080026003)"
83,staticcall,0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,0.0,balanceOf(address=0x1c450d7d1fd98a0b04e30decfc83497b33a4f608)
84,delegatecall,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,0x2ce6311ddae708829bc0784c967b7d77d19fd779,0.0,balanceOf(address=0x1c450d7d1fd98a0b04e30decfc83497b33a4f608)
85,call,0x98e938899902217465f17cf0b76d12b3dca8ce1b,0xa68f6075ae62ebd514d1600cb5035fa0e2210ef8,0.0,"reinvest(uint256=255,address=0x98e938899902217465f17cf0b76d12b3dca8ce1b)"
86,staticcall,0xa68f6075ae62ebd514d1600cb5035fa0e2210ef8,0xe5d6cf969c01bf8d6c46840ed784d7f209038d7a,0.0,
87,staticcall,0xa68f6075ae62ebd514d1600cb5035fa0e2210ef8,0x33128a8fc17869897dce68ed026d694621f6fdfd,0.0,"getPool(address=0x4200000000000000000000000000000000000006,address=0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,uint24=200)"
88,call,0xa68f6075ae62ebd514d1600cb5035fa0e2210ef8,0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,0.0,"burn(int24=-196216,int24=-102028,uint128=0)"
89,staticcall,0xa68f6075ae62ebd514d1600cb5035fa0e2210ef8,0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,0.0,positions(bytes32=0x620f12dc30fd1c2ea29217f1f6377cc00a7c842dc210f4063f2312bbd74fac2b)
90,call,0xa68f6075ae62ebd514d1600cb5035fa0e2210ef8,0x77eb9ceca49b87cf52d4f0c4e8fc9f86cbdd16c1,0.0,
91,staticcall,0x77eb9ceca49b87cf52d4f0c4e8fc9f86cbdd16c1,0xa68f6075ae62ebd514d1600cb5035fa0e2210ef8,0.0,amarettoIdealist()
92,staticcall,0x77eb9ceca49b87cf52d4f0c4e8fc9f86cbdd16c1,0xa68f6075ae62ebd514d1600cb5035fa0e2210ef8,0.0,detectabilityAntiauthoritarianism()
93,staticcall,0x77eb9ceca49b87cf52d4f0c4e8fc9f86cbdd16c1,0xe5d6cf969c01bf8d6c46840ed784d7f209038d7a,0.0,
94,staticcall,0x77eb9ceca49b87cf52d4f0c4e8fc9f86cbdd16c1,0xa68f6075ae62ebd514d1600cb5035fa0e2210ef8,0.0,
95,staticcall,0xa68f6075ae62ebd514d1600cb5035fa0e2210ef8,0x33128a8fc17869897dce68ed026d694621f6fdfd,0.0,"getPool(address=0x4200000000000000000000000000000000000006,address=0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,uint24=200)"
96,staticcall,0x77eb9ceca49b87cf52d4f0c4e8fc9f86cbdd16c1,0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,0.0,slot0()
97,call,0xa68f6075ae62ebd514d1600cb5035fa0e2210ef8,0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,0.0,"collect(address=0x77eb9ceca49b87cf52d4f0c4e8fc9f86cbdd16c1,int24=-196216,int24=-102028,uint128=736176869,uint128=80012140)"
98,call,0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,0x4200000000000000000000000000000000000006,0.0,"transfer(address=0x77eb9ceca49b87cf52d4f0c4e8fc9f86cbdd16c1,uint256=736176869)"
99,call,0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,0.0,"transfer(address=0x77eb9ceca49b87cf52d4f0c4e8fc9f86cbdd16c1,uint256=80012140)"
