trace_index,call_type,from,to,value_eth,decoded_input
31,staticcall,0xfd9267ee6594bd8e82e8030c353870fa1773f7f8,0xc321ac21a07b3d593b269acdace69c3762ca2dd0,0.0,balanceOf(address=0x42a93c3af7cb1bbc757dd2ec4977fd6d7916ba1d)
32,staticcall,0xc321ac21a07b3d593b269acdace69c3762ca2dd0,0x9adb8c52f0d845739fd3e035ed230f0d4cba785a,0.0,earnedToken(address=0x42a93c3af7cb1bbc757dd2ec4977fd6d7916ba1d)
33,delegatecall,0x9adb8c52f0d845739fd3e035ed230f0d4cba785a,0x559bee76ec549e70630e451d46cb442ef5c230fd,0.0,earnedToken(address=0x42a93c3af7cb1bbc757dd2ec4977fd6d7916ba1d)
34,call,0xfd9267ee6594bd8e82e8030c353870fa1773f7f8,0xc321ac21a07b3d593b269acdace69c3762ca2dd0,0.0,"transfer(address=0xc321ac21a07b3d593b269acdace69c3762ca2dd0,uint256=10733970071403501990675973)"
35,call,0xc321ac21a07b3d593b269acdace69c3762ca2dd0,0x9adb8c52f0d845739fd3e035ed230f0d4cba785a,0.0,takeToken(address=0xfd9267ee6594bd8e82e8030c353870fa1773f7f8)
36,delegatecall,0x9adb8c52f0d845739fd3e035ed230f0d4cba785a,0x559bee76ec549e70630e451d46cb442ef5c230fd,0.0,takeToken(address=0xfd9267ee6594bd8e82e8030c353870fa1773f7f8)
37,call,0xc321ac21a07b3d593b269acdace69c3762ca2dd0,0x9adb8c52f0d845739fd3e035ed230f0d4cba785a,0.0,takeToken(address=0xc321ac21a07b3d593b269acdace69c3762ca2dd0)
38,delegatecall,0x9adb8c52f0d845739fd3e035ed230f0d4cba785a,0x559bee76ec549e70630e451d46cb442ef5c230fd,0.0,takeToken(address=0xc321ac21a07b3d593b269acdace69c3762ca2dd0)
39,staticcall,0xc321ac21a07b3d593b269acdace69c3762ca2dd0,0xc321ac21a07b3d593b269acdace69c3762ca2dd0,0.0,balanceOf(address=0x42a93c3af7cb1bbc757dd2ec4977fd6d7916ba1d)
40,staticcall,0xc321ac21a07b3d593b269acdace69c3762ca2dd0,0x9adb8c52f0d845739fd3e035ed230f0d4cba785a,0.0,earnedToken(address=0x42a93c3af7cb1bbc757dd2ec4977fd6d7916ba1d)
41,delegatecall,0x9adb8c52f0d845739fd3e035ed230f0d4cba785a,0x559bee76ec549e70630e451d46cb442ef5c230fd,0.0,earnedToken(address=0x42a93c3af7cb1bbc757dd2ec4977fd6d7916ba1d)
42,staticcall,0xc321ac21a07b3d593b269acdace69c3762ca2dd0,0xc321ac21a07b3d593b269acdace69c3762ca2dd0,0.0,balanceOf(address=0x000000000000000000000000000000000000dead)
43,staticcall,0xc321ac21a07b3d593b269acdace69c3762ca2dd0,0x9adb8c52f0d845739fd3e035ed230f0d4cba785a,0.0,earnedToken(address=0x000000000000000000000000000000000000dead)
44,delegatecall,0x9adb8c52f0d845739fd3e035ed230f0d4cba785a,0x559bee76ec549e70630e451d46cb442ef5c230fd,0.0,earnedToken(address=0x000000000000000000000000000000000000dead)
45,staticcall,0xc321ac21a07b3d593b269acdace69c3762ca2dd0,0xc321ac21a07b3d593b269acdace69c3762ca2dd0,0.0,totalSupply()
46,staticcall,0xc321ac21a07b3d593b269acdace69c3762ca2dd0,0xc321ac21a07b3d593b269acdace69c3762ca2dd0,0.0,balanceOf(address=0x42a93c3af7cb1bbc757dd2ec4977fd6d7916ba1d)
47,staticcall,0xc321ac21a07b3d593b269acdace69c3762ca2dd0,0x9adb8c52f0d845739fd3e035ed230f0d4cba785a,0.0,earnedToken(address=0x42a93c3af7cb1bbc757dd2ec4977fd6d7916ba1d)
48,delegatecall,0x9adb8c52f0d845739fd3e035ed230f0d4cba785a,0x559bee76ec549e70630e451d46cb442ef5c230fd,0.0,earnedToken(address=0x42a93c3af7cb1bbc757dd2ec4977fd6d7916ba1d)
49,call,0xc321ac21a07b3d593b269acdace69c3762ca2dd0,0x1e619dbea18f5e0e66d1c2df3f14416d3c804809,0.0,
50,call,0xc321ac21a07b3d593b269acdace69c3762ca2dd0,0x42a93c3af7cb1bbc757dd2ec4977fd6d7916ba1d,0.0,sync()
51,staticcall,0x42a93c3af7cb1bbc757dd2ec4977fd6d7916ba1d,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0.0,balanceOf(address=0x42a93c3af7cb1bbc757dd2ec4977fd6d7916ba1d)
52,staticcall,0x42a93c3af7cb1bbc757dd2ec4977fd6d7916ba1d,0xc321ac21a07b3d593b269acdace69c3762ca2dd0,0.0,balanceOf(address=0x42a93c3af7cb1bbc757dd2ec4977fd6d7916ba1d)
53,staticcall,0xc321ac21a07b3d593b269acdace69c3762ca2dd0,0x9adb8c52f0d845739fd3e035ed230f0d4cba785a,0.0,earnedToken(address=0x42a93c3af7cb1bbc757dd2ec4977fd6d7916ba1d)
54,delegatecall,0x9adb8c52f0d845739fd3e035ed230f0d4cba785a,0x559bee76ec549e70630e451d46cb442ef5c230fd,0.0,earnedToken(address=0x42a93c3af7cb1bbc757dd2ec4977fd6d7916ba1d)
55,call,0xc321ac21a07b3d593b269acdace69c3762ca2dd0,0x9adb8c52f0d845739fd3e035ed230f0d4cba785a,0.0,
56,delegatecall,0x9adb8c52f0d845739fd3e035ed230f0d4cba785a,0x559bee76ec549e70630e451d46cb442ef5c230fd,0.0,
57,call,0x9adb8c52f0d845739fd3e035ed230f0d4cba785a,0xc321ac21a07b3d593b269acdace69c3762ca2dd0,0.0,"approve(address=0x10ed43c718714eb63d5aa57b78b54704e256024e,uint256=3864229225705260716643350)"
58,staticcall,0x9adb8c52f0d845739fd3e035ed230f0d4cba785a,0x10ed43c718714eb63d5aa57b78b54704e256024e,0.0,WETH()
59,call,0x9adb8c52f0d845739fd3e035ed230f0d4cba785a,0x10ed43c718714eb63d5aa57b78b54704e256024e,0.0,"swapExactTokensForETHSupportingFeeOnTransferTokens(uint256=3864229225705260716643350,uint256=0,address[]=('0xc321ac21a07b3d593b269acdace69c3762ca2dd0', '0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c'),address=0xfd9267ee6594bd8e82e8030c353870fa1773f7f8,uint256=1751728596)"
60,call,0x10ed43c718714eb63d5aa57b78b54704e256024e,0xc321ac21a07b3d593b269acdace69c3762ca2dd0,0.0,"transferFrom(address=0x9adb8c52f0d845739fd3e035ed230f0d4cba785a,address=0x42a93c3af7cb1bbc757dd2ec4977fd6d7916ba1d,uint256=3864229225705260716643350)"
61,call,0xc321ac21a07b3d593b269acdace69c3762ca2dd0,0x9adb8c52f0d845739fd3e035ed230f0d4cba785a,0.0,takeToken(address=0x9adb8c52f0d845739fd3e035ed230f0d4cba785a)
62,delegatecall,0x9adb8c52f0d845739fd3e035ed230f0d4cba785a,0x559bee76ec549e70630e451d46cb442ef5c230fd,0.0,takeToken(address=0x9adb8c52f0d845739fd3e035ed230f0d4cba785a)
63,call,0xc321ac21a07b3d593b269acdace69c3762ca2dd0,0x9adb8c52f0d845739fd3e035ed230f0d4cba785a,0.0,takeToken(address=0x42a93c3af7cb1bbc757dd2ec4977fd6d7916ba1d)
64,delegatecall,0x9adb8c52f0d845739fd3e035ed230f0d4cba785a,0x559bee76ec549e70630e451d46cb442ef5c230fd,0.0,takeToken(address=0x42a93c3af7cb1bbc757dd2ec4977fd6d7916ba1d)
65,staticcall,0xc321ac21a07b3d593b269acdace69c3762ca2dd0,0x42a93c3af7cb1bbc757dd2ec4977fd6d7916ba1d,0.0,getReserves()
66,staticcall,0xc321ac21a07b3d593b269acdace69c3762ca2dd0,0x10ed43c718714eb63d5aa57b78b54704e256024e,0.0,WETH()
67,staticcall,0xc321ac21a07b3d593b269acdace69c3762ca2dd0,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0.0,balanceOf(address=0x42a93c3af7cb1bbc757dd2ec4977fd6d7916ba1d)
68,staticcall,0xc321ac21a07b3d593b269acdace69c3762ca2dd0,0x42a93c3af7cb1bbc757dd2ec4977fd6d7916ba1d,0.0,getReserves()
69,staticcall,0xc321ac21a07b3d593b269acdace69c3762ca2dd0,0x10ed43c718714eb63d5aa57b78b54704e256024e,0.0,WETH()
70,staticcall,0xc321ac21a07b3d593b269acdace69c3762ca2dd0,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0.0,balanceOf(address=0x42a93c3af7cb1bbc757dd2ec4977fd6d7916ba1d)
71,staticcall,0x10ed43c718714eb63d5aa57b78b54704e256024e,0x42a93c3af7cb1bbc757dd2ec4977fd6d7916ba1d,0.0,getReserves()
72,staticcall,0x10ed43c718714eb63d5aa57b78b54704e256024e,0xc321ac21a07b3d593b269acdace69c3762ca2dd0,0.0,balanceOf(address=0x42a93c3af7cb1bbc757dd2ec4977fd6d7916ba1d)
73,staticcall,0xc321ac21a07b3d593b269acdace69c3762ca2dd0,0x9adb8c52f0d845739fd3e035ed230f0d4cba785a,0.0,earnedToken(address=0x42a93c3af7cb1bbc757dd2ec4977fd6d7916ba1d)
74,delegatecall,0x9adb8c52f0d845739fd3e035ed230f0d4cba785a,0x559bee76ec549e70630e451d46cb442ef5c230fd,0.0,earnedToken(address=0x42a93c3af7cb1bbc757dd2ec4977fd6d7916ba1d)
75,call,0x10ed43c718714eb63d5aa57b78b54704e256024e,0x42a93c3af7cb1bbc757dd2ec4977fd6d7916ba1d,0.0,"swap(uint256=3125628148186415440634,uint256=0,address=0x10ed43c718714eb63d5aa57b78b54704e256024e,bytes=0x)"
76,call,0x42a93c3af7cb1bbc757dd2ec4977fd6d7916ba1d,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0.0,"transfer(address=0x10ed43c718714eb63d5aa57b78b54704e256024e,uint256=3125628148186415440634)"
77,staticcall,0x42a93c3af7cb1bbc757dd2ec4977fd6d7916ba1d,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0.0,balanceOf(address=0x42a93c3af7cb1bbc757dd2ec4977fd6d7916ba1d)
78,staticcall,0x42a93c3af7cb1bbc757dd2ec4977fd6d7916ba1d,0xc321ac21a07b3d593b269acdace69c3762ca2dd0,0.0,balanceOf(address=0x42a93c3af7cb1bbc757dd2ec4977fd6d7916ba1d)
79,staticcall,0xc321ac21a07b3d593b269acdace69c3762ca2dd0,0x9adb8c52f0d845739fd3e035ed230f0d4cba785a,0.0,earnedToken(address=0x42a93c3af7cb1bbc757dd2ec4977fd6d7916ba1d)
80,delegatecall,0x9adb8c52f0d845739fd3e035ed230f0d4cba785a,0x559bee76ec549e70630e451d46cb442ef5c230fd,0.0,earnedToken(address=0x42a93c3af7cb1bbc757dd2ec4977fd6d7916ba1d)
81,staticcall,0x10ed43c718714eb63d5aa57b78b54704e256024e,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0.0,balanceOf(address=0x10ed43c718714eb63d5aa57b78b54704e256024e)
82,call,0x10ed43c718714eb63d5aa57b78b54704e256024e,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0.0,withdraw(uint256=3125628148186415440634)
83,call,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0x10ed43c718714eb63d5aa57b78b54704e256024e,3125.6281481864153,
84,call,0x10ed43c718714eb63d5aa57b78b54704e256024e,0xfd9267ee6594bd8e82e8030c353870fa1773f7f8,3125.6281481864153,
85,call,0x9adb8c52f0d845739fd3e035ed230f0d4cba785a,0xc321ac21a07b3d593b269acdace69c3762ca2dd0,0.0,"transfer(address=0xfd9267ee6594bd8e82e8030c353870fa1773f7f8,uint256=5903683539271926094871785)"
86,call,0xc321ac21a07b3d593b269acdace69c3762ca2dd0,0x9adb8c52f0d845739fd3e035ed230f0d4cba785a,0.0,takeToken(address=0x9adb8c52f0d845739fd3e035ed230f0d4cba785a)
87,delegatecall,0x9adb8c52f0d845739fd3e035ed230f0d4cba785a,0x559bee76ec549e70630e451d46cb442ef5c230fd,0.0,takeToken(address=0x9adb8c52f0d845739fd3e035ed230f0d4cba785a)
88,call,0xc321ac21a07b3d593b269acdace69c3762ca2dd0,0x9adb8c52f0d845739fd3e035ed230f0d4cba785a,0.0,takeToken(address=0xfd9267ee6594bd8e82e8030c353870fa1773f7f8)
89,delegatecall,0x9adb8c52f0d845739fd3e035ed230f0d4cba785a,0x559bee76ec549e70630e451d46cb442ef5c230fd,0.0,takeToken(address=0xfd9267ee6594bd8e82e8030c353870fa1773f7f8)
90,staticcall,0xc321ac21a07b3d593b269acdace69c3762ca2dd0,0xc321ac21a07b3d593b269acdace69c3762ca2dd0,0.0,balanceOf(address=0x42a93c3af7cb1bbc757dd2ec4977fd6d7916ba1d)
91,staticcall,0xc321ac21a07b3d593b269acdace69c3762ca2dd0,0x9adb8c52f0d845739fd3e035ed230f0d4cba785a,0.0,earnedToken(address=0x42a93c3af7cb1bbc757dd2ec4977fd6d7916ba1d)
92,delegatecall,0x9adb8c52f0d845739fd3e035ed230f0d4cba785a,0x559bee76ec549e70630e451d46cb442ef5c230fd,0.0,earnedToken(address=0x42a93c3af7cb1bbc757dd2ec4977fd6d7916ba1d)
93,staticcall,0xc321ac21a07b3d593b269acdace69c3762ca2dd0,0xc321ac21a07b3d593b269acdace69c3762ca2dd0,0.0,balanceOf(address=0x000000000000000000000000000000000000dead)
94,staticcall,0xc321ac21a07b3d593b269acdace69c3762ca2dd0,0x9adb8c52f0d845739fd3e035ed230f0d4cba785a,0.0,earnedToken(address=0x000000000000000000000000000000000000dead)
95,delegatecall,0x9adb8c52f0d845739fd3e035ed230f0d4cba785a,0x559bee76ec549e70630e451d46cb442ef5c230fd,0.0,earnedToken(address=0x000000000000000000000000000000000000dead)
96,staticcall,0xc321ac21a07b3d593b269acdace69c3762ca2dd0,0xc321ac21a07b3d593b269acdace69c3762ca2dd0,0.0,totalSupply()
97,call,0x9adb8c52f0d845739fd3e035ed230f0d4cba785a,0xc321ac21a07b3d593b269acdace69c3762ca2dd0,0.0,"approve(address=0x10ed43c718714eb63d5aa57b78b54704e256024e,uint256=579634383855789107496502)"
98,staticcall,0x9adb8c52f0d845739fd3e035ed230f0d4cba785a,0x55d398326f99059ff775485246999027b3197955,0.0,balanceOf(address=0x9adb8c52f0d845739fd3e035ed230f0d4cba785a)
99,staticcall,0x9adb8c52f0d845739fd3e035ed230f0d4cba785a,0x10ed43c718714eb63d5aa57b78b54704e256024e,0.0,WETH()
100,call,0x9adb8c52f0d845739fd3e035ed230f0d4cba785a,0x10ed43c718714eb63d5aa57b78b54704e256024e,0.0,"swapExactTokensForTokensSupportingFeeOnTransferTokens(uint256=579634383855789107496502,uint256=0,address[]=('0xc321ac21a07b3d593b269acdace69c3762ca2dd0', '0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c', '0x55d398326f99059ff775485246999027b3197955'),address=0x9adb8c52f0d845739fd3e035ed230f0d4cba785a,uint256=1751728596)"
101,call,0x10ed43c718714eb63d5aa57b78b54704e256024e,0xc321ac21a07b3d593b269acdace69c3762ca2dd0,0.0,"transferFrom(address=0x9adb8c52f0d845739fd3e035ed230f0d4cba785a,address=0x42a93c3af7cb1bbc757dd2ec4977fd6d7916ba1d,uint256=579634383855789107496502)"
102,call,0xc321ac21a07b3d593b269acdace69c3762ca2dd0,0x9adb8c52f0d845739fd3e035ed230f0d4cba785a,0.0,takeToken(address=0x9adb8c52f0d845739fd3e035ed230f0d4cba785a)
103,delegatecall,0x9adb8c52f0d845739fd3e035ed230f0d4cba785a,0x559bee76ec549e70630e451d46cb442ef5c230fd,0.0,takeToken(address=0x9adb8c52f0d845739fd3e035ed230f0d4cba785a)
104,call,0xc321ac21a07b3d593b269acdace69c3762ca2dd0,0x9adb8c52f0d845739fd3e035ed230f0d4cba785a,0.0,takeToken(address=0x42a93c3af7cb1bbc757dd2ec4977fd6d7916ba1d)
105,delegatecall,0x9adb8c52f0d845739fd3e035ed230f0d4cba785a,0x559bee76ec549e70630e451d46cb442ef5c230fd,0.0,takeToken(address=0x42a93c3af7cb1bbc757dd2ec4977fd6d7916ba1d)
106,staticcall,0xc321ac21a07b3d593b269acdace69c3762ca2dd0,0x42a93c3af7cb1bbc757dd2ec4977fd6d7916ba1d,0.0,getReserves()
107,staticcall,0xc321ac21a07b3d593b269acdace69c3762ca2dd0,0x10ed43c718714eb63d5aa57b78b54704e256024e,0.0,WETH()
108,staticcall,0xc321ac21a07b3d593b269acdace69c3762ca2dd0,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0.0,balanceOf(address=0x42a93c3af7cb1bbc757dd2ec4977fd6d7916ba1d)
109,staticcall,0xc321ac21a07b3d593b269acdace69c3762ca2dd0,0x42a93c3af7cb1bbc757dd2ec4977fd6d7916ba1d,0.0,getReserves()
110,staticcall,0xc321ac21a07b3d593b269acdace69c3762ca2dd0,0x10ed43c718714eb63d5aa57b78b54704e256024e,0.0,WETH()
111,staticcall,0xc321ac21a07b3d593b269acdace69c3762ca2dd0,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0.0,balanceOf(address=0x42a93c3af7cb1bbc757dd2ec4977fd6d7916ba1d)
112,staticcall,0x10ed43c718714eb63d5aa57b78b54704e256024e,0x55d398326f99059ff775485246999027b3197955,0.0,balanceOf(address=0x9adb8c52f0d845739fd3e035ed230f0d4cba785a)
113,staticcall,0x10ed43c718714eb63d5aa57b78b54704e256024e,0x42a93c3af7cb1bbc757dd2ec4977fd6d7916ba1d,0.0,getReserves()
114,staticcall,0x10ed43c718714eb63d5aa57b78b54704e256024e,0xc321ac21a07b3d593b269acdace69c3762ca2dd0,0.0,balanceOf(address=0x42a93c3af7cb1bbc757dd2ec4977fd6d7916ba1d)
115,staticcall,0xc321ac21a07b3d593b269acdace69c3762ca2dd0,0x9adb8c52f0d845739fd3e035ed230f0d4cba785a,0.0,earnedToken(address=0x42a93c3af7cb1bbc757dd2ec4977fd6d7916ba1d)
116,delegatecall,0x9adb8c52f0d845739fd3e035ed230f0d4cba785a,0x559bee76ec549e70630e451d46cb442ef5c230fd,0.0,earnedToken(address=0x42a93c3af7cb1bbc757dd2ec4977fd6d7916ba1d)
117,call,0x10ed43c718714eb63d5aa57b78b54704e256024e,0x42a93c3af7cb1bbc757dd2ec4977fd6d7916ba1d,0.0,"swap(uint256=105538128915927,uint256=0,address=0x16b9a82891338f9ba80e2d6970fdda79d1eb0dae,bytes=0x)"
118,call,0x42a93c3af7cb1bbc757dd2ec4977fd6d7916ba1d,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0.0,"transfer(address=0x16b9a82891338f9ba80e2d6970fdda79d1eb0dae,uint256=105538128915927)"
119,staticcall,0x42a93c3af7cb1bbc757dd2ec4977fd6d7916ba1d,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0.0,balanceOf(address=0x42a93c3af7cb1bbc757dd2ec4977fd6d7916ba1d)
120,staticcall,0x42a93c3af7cb1bbc757dd2ec4977fd6d7916ba1d,0xc321ac21a07b3d593b269acdace69c3762ca2dd0,0.0,balanceOf(address=0x42a93c3af7cb1bbc757dd2ec4977fd6d7916ba1d)
121,staticcall,0xc321ac21a07b3d593b269acdace69c3762ca2dd0,0x9adb8c52f0d845739fd3e035ed230f0d4cba785a,0.0,earnedToken(address=0x42a93c3af7cb1bbc757dd2ec4977fd6d7916ba1d)
122,delegatecall,0x9adb8c52f0d845739fd3e035ed230f0d4cba785a,0x559bee76ec549e70630e451d46cb442ef5c230fd,0.0,earnedToken(address=0x42a93c3af7cb1bbc757dd2ec4977fd6d7916ba1d)
123,staticcall,0x10ed43c718714eb63d5aa57b78b54704e256024e,0x16b9a82891338f9ba80e2d6970fdda79d1eb0dae,0.0,getReserves()
124,staticcall,0x10ed43c718714eb63d5aa57b78b54704e256024e,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0.0,balanceOf(address=0x16b9a82891338f9ba80e2d6970fdda79d1eb0dae)
125,call,0x10ed43c718714eb63d5aa57b78b54704e256024e,0x16b9a82891338f9ba80e2d6970fdda79d1eb0dae,0.0,"swap(uint256=69020680710541014,uint256=0,address=0x9adb8c52f0d845739fd3e035ed230f0d4cba785a,bytes=0x)"
126,call,0x16b9a82891338f9ba80e2d6970fdda79d1eb0dae,0x55d398326f99059ff775485246999027b3197955,0.0,"transfer(address=0x9adb8c52f0d845739fd3e035ed230f0d4cba785a,uint256=69020680710541014)"
127,staticcall,0x16b9a82891338f9ba80e2d6970fdda79d1eb0dae,0x55d398326f99059ff775485246999027b3197955,0.0,balanceOf(address=0x16b9a82891338f9ba80e2d6970fdda79d1eb0dae)
128,staticcall,0x16b9a82891338f9ba80e2d6970fdda79d1eb0dae,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0.0,balanceOf(address=0x16b9a82891338f9ba80e2d6970fdda79d1eb0dae)
129,staticcall,0x10ed43c718714eb63d5aa57b78b54704e256024e,0x55d398326f99059ff775485246999027b3197955,0.0,balanceOf(address=0x9adb8c52f0d845739fd3e035ed230f0d4cba785a)
130,staticcall,0x9adb8c52f0d845739fd3e035ed230f0d4cba785a,0x55d398326f99059ff775485246999027b3197955,0.0,balanceOf(address=0x9adb8c52f0d845739fd3e035ed230f0d4cba785a)
131,staticcall,0x9adb8c52f0d845739fd3e035ed230f0d4cba785a,0xfa780eeebddcf9adf3b13a482802eafae1a7dd72,0.0,
132,call,0x9adb8c52f0d845739fd3e035ed230f0d4cba785a,0x55d398326f99059ff775485246999027b3197955,0.0,"transfer(address=0x418d045493860a45f97f8d89e60b900862679d8f,uint256=11503446785090169)"
133,call,0x9adb8c52f0d845739fd3e035ed230f0d4cba785a,0x55d398326f99059ff775485246999027b3197955,0.0,"transfer(address=0x418d045493860a45f97f8d89e60b900862679d8f,uint256=11503446785090169)"
134,call,0x9adb8c52f0d845739fd3e035ed230f0d4cba785a,0x55d398326f99059ff775485246999027b3197955,0.0,"transfer(address=0x418d045493860a45f97f8d89e60b900862679d8f,uint256=11503446785090169)"
135,call,0x9adb8c52f0d845739fd3e035ed230f0d4cba785a,0x55d398326f99059ff775485246999027b3197955,0.0,"transfer(address=0x418d045493860a45f97f8d89e60b900862679d8f,uint256=11503446785090169)"
136,call,0x9adb8c52f0d845739fd3e035ed230f0d4cba785a,0x55d398326f99059ff775485246999027b3197955,0.0,"transfer(address=0x418d045493860a45f97f8d89e60b900862679d8f,uint256=11503446785090169)"
137,call,0x9adb8c52f0d845739fd3e035ed230f0d4cba785a,0x55d398326f99059ff775485246999027b3197955,0.0,"transfer(address=0x418d045493860a45f97f8d89e60b900862679d8f,uint256=11503446785090169)"
138,call,0x9adb8c52f0d845739fd3e035ed230f0d4cba785a,0xc321ac21a07b3d593b269acdace69c3762ca2dd0,0.0,"approve(address=0x10ed43c718714eb63d5aa57b78b54704e256024e,uint256=144908595963947276874125)"
139,staticcall,0x9adb8c52f0d845739fd3e035ed230f0d4cba785a,0x55d398326f99059ff775485246999027b3197955,0.0,balanceOf(address=0x1e619dbea18f5e0e66d1c2df3f14416d3c804809)
140,staticcall,0x9adb8c52f0d845739fd3e035ed230f0d4cba785a,0x10ed43c718714eb63d5aa57b78b54704e256024e,0.0,WETH()
141,call,0x9adb8c52f0d845739fd3e035ed230f0d4cba785a,0x10ed43c718714eb63d5aa57b78b54704e256024e,0.0,"swapExactTokensForTokensSupportingFeeOnTransferTokens(uint256=144908595963947276874125,uint256=0,address[]=('0xc321ac21a07b3d593b269acdace69c3762ca2dd0', '0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c', '0x55d398326f99059ff775485246999027b3197955'),address=0x1e619dbea18f5e0e66d1c2df3f14416d3c804809,uint256=1751728596)"
142,call,0x10ed43c718714eb63d5aa57b78b54704e256024e,0xc321ac21a07b3d593b269acdace69c3762ca2dd0,0.0,"transferFrom(address=0x9adb8c52f0d845739fd3e035ed230f0d4cba785a,address=0x42a93c3af7cb1bbc757dd2ec4977fd6d7916ba1d,uint256=144908595963947276874125)"
143,call,0xc321ac21a07b3d593b269acdace69c3762ca2dd0,0x9adb8c52f0d845739fd3e035ed230f0d4cba785a,0.0,takeToken(address=0x9adb8c52f0d845739fd3e035ed230f0d4cba785a)
144,delegatecall,0x9adb8c52f0d845739fd3e035ed230f0d4cba785a,0x559bee76ec549e70630e451d46cb442ef5c230fd,0.0,takeToken(address=0x9adb8c52f0d845739fd3e035ed230f0d4cba785a)
145,call,0xc321ac21a07b3d593b269acdace69c3762ca2dd0,0x9adb8c52f0d845739fd3e035ed230f0d4cba785a,0.0,takeToken(address=0x42a93c3af7cb1bbc757dd2ec4977fd6d7916ba1d)
146,delegatecall,0x9adb8c52f0d845739fd3e035ed230f0d4cba785a,0x559bee76ec549e70630e451d46cb442ef5c230fd,0.0,takeToken(address=0x42a93c3af7cb1bbc757dd2ec4977fd6d7916ba1d)
147,staticcall,0xc321ac21a07b3d593b269acdace69c3762ca2dd0,0x42a93c3af7cb1bbc757dd2ec4977fd6d7916ba1d,0.0,getReserves()
148,staticcall,0xc321ac21a07b3d593b269acdace69c3762ca2dd0,0x10ed43c718714eb63d5aa57b78b54704e256024e,0.0,WETH()
149,staticcall,0xc321ac21a07b3d593b269acdace69c3762ca2dd0,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0.0,balanceOf(address=0x42a93c3af7cb1bbc757dd2ec4977fd6d7916ba1d)
150,staticcall,0xc321ac21a07b3d593b269acdace69c3762ca2dd0,0x42a93c3af7cb1bbc757dd2ec4977fd6d7916ba1d,0.0,getReserves()
151,staticcall,0xc321ac21a07b3d593b269acdace69c3762ca2dd0,0x10ed43c718714eb63d5aa57b78b54704e256024e,0.0,WETH()
152,staticcall,0xc321ac21a07b3d593b269acdace69c3762ca2dd0,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0.0,balanceOf(address=0x42a93c3af7cb1bbc757dd2ec4977fd6d7916ba1d)
153,staticcall,0x10ed43c718714eb63d5aa57b78b54704e256024e,0x55d398326f99059ff775485246999027b3197955,0.0,balanceOf(address=0x1e619dbea18f5e0e66d1c2df3f14416d3c804809)
154,staticcall,0x10ed43c718714eb63d5aa57b78b54704e256024e,0x42a93c3af7cb1bbc757dd2ec4977fd6d7916ba1d,0.0,getReserves()
155,staticcall,0x10ed43c718714eb63d5aa57b78b54704e256024e,0xc321ac21a07b3d593b269acdace69c3762ca2dd0,0.0,balanceOf(address=0x42a93c3af7cb1bbc757dd2ec4977fd6d7916ba1d)
156,staticcall,0xc321ac21a07b3d593b269acdace69c3762ca2dd0,0x9adb8c52f0d845739fd3e035ed230f0d4cba785a,0.0,earnedToken(address=0x42a93c3af7cb1bbc757dd2ec4977fd6d7916ba1d)
157,delegatecall,0x9adb8c52f0d845739fd3e035ed230f0d4cba785a,0x559bee76ec549e70630e451d46cb442ef5c230fd,0.0,earnedToken(address=0x42a93c3af7cb1bbc757dd2ec4977fd6d7916ba1d)
158,call,0x10ed43c718714eb63d5aa57b78b54704e256024e,0x42a93c3af7cb1bbc757dd2ec4977fd6d7916ba1d,0.0,"swap(uint256=22220308598355,uint256=0,address=0x16b9a82891338f9ba80e2d6970fdda79d1eb0dae,bytes=0x)"
159,call,0x42a93c3af7cb1bbc757dd2ec4977fd6d7916ba1d,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0.0,"transfer(address=0x16b9a82891338f9ba80e2d6970fdda79d1eb0dae,uint256=22220308598355)"
160,staticcall,0x42a93c3af7cb1bbc757dd2ec4977fd6d7916ba1d,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0.0,balanceOf(address=0x42a93c3af7cb1bbc757dd2ec4977fd6d7916ba1d)
